CustomerNumber,CreditScore,City,Gender,Age,Home_Living_Since,Avg_Acc_Bal,Assets,First Loan,Co-applicant,Mon_Sal,Loan
4665,697,Bangalore,Female,22,10,0,2,1,1,39867.115,0
4666,786,Bangalore,Male,34,3,0,2,1,0,46356.485,0
4667,850,Chennai,Female,38,5,57245.91,1,1,0,49844.74,0
4668,749,Chennai,Male,53,3,72384.47,1,1,0,46668.15,1
4669,445,Bangalore,Male,30,7,72528.295,1,1,1,87946.765,0
4670,443,Chennai,Male,49,3,58603.15,1,1,0,21420.09,1
4671,637,Chennai,Male,40,2,69007.2,2,1,0,70149.12,0
4672,616,Chennai,Female,44,6,64176.295,3,1,1,72000.295,1
4673,756,Bangalore,Female,22,1,56284.155,1,1,1,56704.055,0
4674,644,Bangalore,Male,32,2,0,1,1,0,48210.29,0
4675,850,Chennai,Male,40,1,88479.23,2,0,1,62903.15,0
4676,703,Chennai,Female,37,9,49583.77,1,1,0,32860.46,0
4677,684,Hyderabad,Female,41,3,51605.135,1,1,0,15501.015,0
4678,706,Chennai,Female,47,10,52239.06,3,0,1,79124.355,1
4679,580,Hyderabad,Male,60,8,62960.685,1,1,1,47338.915,0
4680,777,Hyderabad,Female,34,3,0,2,1,1,8628.86,0
4681,676,Chennai,Male,47,3,40348.72,1,0,0,50698.93,0
4682,708,Bangalore,Female,43,2,80943.905,2,1,0,42435.115,0
4683,809,Bangalore,Male,23,7,54779.18,1,1,0,91757.565,0
4684,588,Bangalore,Male,37,1,62135.63,1,1,0,37984.595,0
4685,623,Bangalore,Male,42,1,0,2,1,1,73189.65,0
4686,537,Hyderabad,Male,41,1,95284.615,1,0,1,63577.4,0
4687,536,Hyderabad,Male,52,2,71961.98,1,1,0,1009.89,1
4688,769,Bangalore,Male,47,2,48271.08,2,0,1,98942.86,0
4689,690,Bangalore,Male,32,5,0,2,1,0,69008.84,0
4690,771,Hyderabad,Male,44,0,69912.78,1,0,0,85492.485,1
4691,497,Chennai,Male,23,6,55884.57,2,1,0,27929.635,0
4692,622,Hyderabad,Male,36,4,0,2,1,0,2229.75,0
4693,602,Hyderabad,Male,29,9,56836.09,2,0,0,51067.96,0
4694,543,Bangalore,Female,31,7,73628.43,1,1,0,56385.975,0
4695,520,Hyderabad,Male,44,7,53511.515,1,1,0,16451.965,0
4696,669,Bangalore,Male,36,1,62764.775,1,1,1,81130.465,0
4697,631,Hyderabad,Female,40,0,0,1,0,0,43979.915,0
4698,537,Chennai,Male,47,4,65917.4,1,1,0,83238.475,1
4699,732,Bangalore,Male,61,2,0,2,1,1,12719.435,0
4700,844,Hyderabad,Male,55,5,49764.85,1,0,1,78615.03,1
4701,838,Hyderabad,Male,34,0,0,2,0,1,98652.955,0
4702,652,Bangalore,Male,26,10,53651.86,2,0,0,22217.88,0
4703,660,Bangalore,Male,32,0,36391.71,1,0,0,90525.995,0
4704,692,Hyderabad,Female,43,8,0,1,0,1,79534.685,0
4705,588,Bangalore,Female,34,0,0,2,1,1,77742.62,0
4706,533,Chennai,Female,21,10,57871.8,1,0,0,21926.025,0
4707,850,Bangalore,Male,42,4,80628.265,1,1,1,70035.785,0
4708,511,Bangalore,Male,26,8,0,2,1,1,24544.68,0
4709,530,Hyderabad,Male,43,6,0,2,0,0,27946.685,0
4710,554,Bangalore,Male,30,1,0,2,0,1,96330.275,0
4711,585,Chennai,Female,39,3,81130.505,2,1,0,68514.255,0
4712,754,Bangalore,Male,38,3,37448.165,1,0,0,17215.08,0
4713,474,Bangalore,Male,53,3,0,1,1,0,54204.585,1
4714,837,Chennai,Male,34,0,72018.8,1,1,0,72662.66,0
4715,567,Bangalore,Female,22,9,46761.1,1,0,1,40712.805,0
4716,800,Hyderabad,Male,37,1,0,2,1,0,25776.715,0
4717,646,Bangalore,Male,17,10,0,2,0,1,26397.575,0
4718,627,Chennai,Male,37,8,53461.46,2,0,1,42135.045,0
4719,505,Bangalore,Male,25,8,56486.285,1,1,0,72505.81,0
4720,566,Chennai,Female,34,1,61521,1,1,0,33122.72,1
4721,619,Chennai,Female,32,3,50244.46,2,0,1,18223.37,0
4722,757,Bangalore,Female,43,4,61661.075,1,1,0,68568.145,0
4723,648,Bangalore,Male,31,0,0,1,0,1,58661.655,0
4724,621,Hyderabad,Male,41,8,34341.84,1,1,1,37078.855,0
4725,543,Chennai,Male,48,6,29766.09,1,1,0,52126.78,0
4726,658,Bangalore,Female,42,7,70130.18,2,1,0,1374.36,0
4727,633,Chennai,Male,49,7,44151.325,1,1,1,97968.58,0
4728,648,Bangalore,Female,18,1,0,2,0,1,11050.93,0
4729,501,Chennai,Male,39,5,57327.79,1,0,0,63267.96,0
4730,683,Bangalore,Female,41,4,74141.97,1,1,1,22346.315,1
4731,619,Hyderabad,Female,37,1,0,1,1,0,56221.315,1
4732,705,Bangalore,Female,34,3,0,2,0,1,33165.505,0
4733,638,Chennai,Female,52,1,61958.335,1,1,0,8328.84,1
4734,710,Bangalore,Female,30,1,0,2,1,0,10040.65,0
4735,590,Bangalore,Female,53,4,0,2,1,1,46910.245,1
4736,725,Bangalore,Male,42,2,82948,2,1,0,65397.76,0
4737,638,Bangalore,Female,31,0,0,2,1,0,80064.995,0
4738,791,Bangalore,Male,35,6,55584.485,1,1,1,94984.955,0
4739,702,Bangalore,Female,39,1,51774.62,1,0,0,4856.26,1
4740,607,Bangalore,Female,31,6,0,2,0,0,98031.005,0
4741,535,Bangalore,Male,29,6,51902.485,1,1,1,62855.265,0
4742,651,Bangalore,Male,44,2,82950.795,2,1,0,11527.255,1
4743,506,Chennai,Male,58,8,59576.05,2,1,1,85339.87,0
4744,511,Hyderabad,Female,56,8,61475.155,1,1,1,90629.38,0
4745,757,Bangalore,Female,50,1,0,1,1,1,11417.565,1
4746,768,Chennai,Male,48,1,66692.33,1,1,0,51198.61,1
4747,757,Bangalore,Male,31,9,0,2,1,0,57975.48,0
4748,663,Hyderabad,Male,63,6,0,2,0,1,7938.26,0
4749,537,Chennai,Female,36,7,79205.975,4,1,1,58845.29,1
4750,570,Chennai,Male,28,4,61014.325,2,1,1,86896.385,0
4751,850,Bangalore,Female,34,5,0,1,1,1,40496.4,0
4752,661,Chennai,Female,63,8,64375.825,2,1,0,94699.09,1
4753,659,Bangalore,Male,53,8,66718.26,1,1,0,28393.9,0
4754,454,Hyderabad,Male,39,2,61588.505,1,1,0,74154.99,0
4755,708,Bangalore,Female,58,2,0,1,1,0,89836.555,1
4756,720,Bangalore,Female,36,2,60164.44,2,1,1,69235.105,0
4757,785,Bangalore,Female,38,1,65073.99,1,1,0,81899.205,1
4758,743,Hyderabad,Female,35,8,46358.48,1,1,1,16846.89,0
4759,493,Hyderabad,Female,47,7,0,2,1,0,24272.55,0
4760,557,Hyderabad,Male,33,3,0,1,0,1,61713.99,0
4761,850,Bangalore,Male,39,1,38457.105,1,1,0,87091.72,0
4762,799,Bangalore,Female,31,3,53022.96,2,1,1,8969,0
4763,756,Bangalore,Male,33,1,51566.63,1,1,1,45029.52,0
4764,752,Bangalore,Male,37,0,72987.395,2,1,1,68847.115,0
4765,696,Hyderabad,Female,35,3,0,3,1,0,32519.95,0
4766,630,Hyderabad,Female,48,1,0,2,0,1,81429.145,0
4767,659,Hyderabad,Female,37,9,0,2,1,1,17850.53,0
4768,685,Hyderabad,Male,38,9,0,2,1,1,9413.03,0
4769,599,Hyderabad,Female,30,3,0,1,1,1,65043.235,1
4770,559,Hyderabad,Female,30,1,69591.53,1,0,1,71680.28,0
4771,615,Hyderabad,Male,18,5,0,2,1,0,79960.46,0
4772,580,Chennai,Female,35,3,37487.445,1,1,1,6049.835,0
4773,487,Hyderabad,Male,43,6,30845.725,1,1,1,26543.99,0
4774,646,Chennai,Female,34,1,60976.375,2,1,1,71419.91,0
4775,811,Bangalore,Female,34,7,0,1,1,1,89.095,0
4776,526,Hyderabad,Male,34,5,0,2,1,1,52809.07,0
4777,767,Hyderabad,Male,36,7,0,2,1,1,12367.125,0
4778,548,Bangalore,Female,32,1,40053.915,2,0,1,41122.835,0
4779,737,Hyderabad,Female,44,2,0,2,0,1,88847.835,0
4780,613,Chennai,Male,39,1,73928.41,3,0,0,53980.555,1
4781,711,Hyderabad,Male,35,8,0,2,1,0,27603.705,0
4782,850,Hyderabad,Female,52,7,32703.58,2,0,0,91316.815,1
4783,752,Bangalore,Female,52,8,57116.59,1,1,1,25793.52,0
4784,710,Bangalore,Female,36,5,0,2,1,0,57701.655,0
4785,664,Hyderabad,Female,52,7,93801.09,1,1,0,93196.495,1
4786,510,Bangalore,Female,21,3,78417.17,1,0,0,22187.22,0
4787,577,Bangalore,Female,33,2,0,2,1,1,42016.675,0
4788,529,Bangalore,Male,41,1,78749.45,1,1,1,41138.31,0
4789,757,Hyderabad,Female,43,9,0,2,1,0,88764.46,0
4790,691,Bangalore,Male,40,2,0,1,1,1,28425.46,1
4791,621,Hyderabad,Male,33,8,0,1,0,0,23986.325,0
4792,709,Hyderabad,Male,34,2,0,2,1,0,52491.195,0
4793,756,Hyderabad,Male,18,4,65137.11,1,1,1,66767.645,0
4794,788,Bangalore,Female,40,6,0,1,1,1,12785.685,0
4795,705,Bangalore,Female,38,5,74689.83,2,1,0,48037.775,0
4796,483,Bangalore,Male,28,9,0,1,1,1,40817.225,0
4797,719,Hyderabad,Male,34,1,50414.97,1,1,1,82504.485,0
4798,793,Chennai,Female,31,1,48204.49,1,1,1,69095.905,0
4799,593,Bangalore,Male,40,6,0,2,1,1,49568.245,0
4800,551,Bangalore,Male,51,1,0,1,0,0,31792.275,1
4801,690,Bangalore,Male,38,6,0,2,1,0,80266.44,0
4802,823,Bangalore,Male,70,5,74552.54,1,0,1,81341.53,0
4803,512,Hyderabad,Male,38,3,0,1,1,0,67439.095,0
4804,802,Hyderabad,Male,40,5,0,2,1,1,67313.15,0
4805,450,Hyderabad,Female,33,2,0,2,1,0,87740.465,0
4806,651,Chennai,Male,40,1,45109.055,1,1,0,87168.84,0
4807,697,Bangalore,Female,32,1,43673.85,1,1,0,86262.255,0
4808,611,Bangalore,Male,27,2,0,2,0,0,12697.915,0
4809,643,Bangalore,Female,32,0,68905.875,1,1,1,92428.445,0
4810,822,Bangalore,Male,36,3,52781.5,1,1,0,91312.465,0
4811,632,Bangalore,Male,37,4,0,2,0,0,96252.81,0
4812,575,Hyderabad,Female,25,7,0,2,1,0,56253.815,0
4813,672,Bangalore,Male,30,6,45562.875,1,1,0,88647.96,0
4814,517,Hyderabad,Male,38,3,0,2,0,1,6232.755,0
4815,621,Hyderabad,Male,38,8,0,2,1,0,18061.48,0
4816,775,Chennai,Female,76,6,67560.28,1,1,0,18918.32,0
4817,600,Bangalore,Male,28,8,0,2,0,1,17373.715,0
4818,640,Bangalore,Male,27,7,0,2,1,1,65548.95,0
4819,752,Bangalore,Female,35,1,43418.975,1,1,1,52640.275,0
4820,613,Bangalore,Male,25,4,50223.285,1,0,1,74826.905,0
4821,484,Bangalore,Female,31,3,0,2,1,1,69695.495,0
4822,511,Bangalore,Female,32,3,0,2,1,0,66218.355,0
4823,745,Bangalore,Female,31,2,0,4,0,1,89852.565,1
4824,786,Hyderabad,Female,31,6,57256.295,1,1,0,7898.33,0
4825,727,Bangalore,Male,34,5,68182.23,1,0,0,71377.355,0
4826,622,Bangalore,Male,30,5,53130.335,1,1,1,1289.215,0
4827,794,Bangalore,Male,23,10,73063.375,1,1,1,44496.025,0
4828,636,Hyderabad,Male,51,4,55642.265,1,0,1,16468.22,1
4829,741,Hyderabad,Female,41,9,60528.315,2,1,0,19561.29,0
4830,687,Bangalore,Male,33,5,64135.28,1,1,0,95546.31,0
4831,660,Hyderabad,Male,29,4,0,2,1,0,64574.53,0
4832,660,Bangalore,Male,34,7,0,2,1,0,6609.3,0
4833,617,Bangalore,Female,78,7,0,1,1,1,80294.59,0
4834,762,Bangalore,Male,31,10,95887.825,1,1,0,89828.915,0
4835,752,Hyderabad,Female,34,2,0,1,1,0,22167.77,1
4836,561,Hyderabad,Male,33,4,42570.895,2,1,1,14608.685,0
4837,609,Bangalore,Male,25,10,63196.09,1,0,1,21825.745,0
4838,803,Bangalore,Male,27,3,0,2,1,0,79827,0
4839,556,Bangalore,Female,39,9,64930.185,1,0,0,8996.47,0
4840,531,Bangalore,Female,52,5,63821.22,1,1,0,70750.725,1
4841,411,Bangalore,Female,34,2,0,2,1,1,46912.89,0
4842,587,Chennai,Female,43,5,62792.085,2,1,1,20926.12,1
4843,683,Hyderabad,Male,55,7,25455.605,3,0,0,48814.655,1
4844,654,Bangalore,Male,28,2,45977.805,1,1,0,18532.83,0
4845,670,Chennai,Female,35,2,42133.22,2,0,0,19307.345,0
4846,655,Bangalore,Female,35,2,73574.795,1,1,1,43908.43,0
4847,752,Bangalore,Female,35,7,0,2,1,0,92433.43,0
4848,534,Bangalore,Female,22,5,52411.225,1,0,1,80088.235,0
4849,635,Bangalore,Male,41,1,73383.36,2,0,1,82178.55,0
4850,491,Chennai,Male,69,6,74372.96,2,1,1,8909.165,0
4851,516,Bangalore,Male,26,9,0,1,1,0,71340.32,1
4852,530,Bangalore,Female,47,0,0,1,1,0,42540.545,0
4853,687,Hyderabad,Male,34,3,0,2,1,1,88225.095,0
4854,684,Bangalore,Female,40,6,67601.905,2,1,1,60983.94,0
4855,706,Chennai,Male,22,2,46650.985,2,0,1,63593.52,0
4856,490,Chennai,Male,32,5,48170.5,2,0,0,54156.67,0
4857,796,Bangalore,Male,43,8,82663.1,1,1,1,28602.775,0
4858,849,Bangalore,Male,26,0,0,2,0,1,78945.93,0
4859,779,Bangalore,Female,40,10,49893.1,1,1,0,43463.765,0
4860,794,Hyderabad,Female,21,4,57220.12,1,1,1,53876.535,0
4861,748,Hyderabad,Male,35,4,70786.775,1,1,0,41079.07,0
4862,663,Hyderabad,Female,21,9,0,1,1,0,14567.945,1
4863,645,Hyderabad,Female,54,1,66838.325,1,0,1,8547.745,0
4864,464,Bangalore,Female,32,10,73746.85,2,1,0,50223.765,0
4865,737,Bangalore,Male,53,9,0,1,1,0,41735.2,1
4866,590,Bangalore,Female,28,4,0,2,1,0,60923.405,0
4867,522,Chennai,Female,36,3,47511.285,1,1,1,64553.795,0
4868,648,Bangalore,Female,33,3,0,1,1,0,27363.215,0
4869,754,Bangalore,Male,36,6,0,1,1,1,58070.86,0
4870,669,Bangalore,Male,49,4,74856.805,3,1,1,62436.21,1
4871,648,Chennai,Female,42,1,53981.69,1,0,0,93219.43,1
4872,763,Bangalore,Male,39,3,0,2,1,0,67140.555,0
4873,790,Hyderabad,Male,31,3,0,1,1,0,45522.235,0
4874,581,Bangalore,Male,36,7,0,2,1,1,37160.375,0
4875,703,Bangalore,Male,42,8,0,2,1,0,4852.33,0
4876,571,Bangalore,Female,32,9,51008.625,2,0,0,64300.245,0
4877,657,Hyderabad,Female,26,8,0,2,0,0,3234.12,0
4878,737,Bangalore,Male,43,7,0,2,0,0,28949.29,0
4879,793,Hyderabad,Male,28,8,48337.275,2,0,0,96060.33,0
4880,783,Hyderabad,Female,43,3,40905.855,1,1,0,82106.765,1
4881,751,Hyderabad,Male,32,4,39640.805,1,1,0,58773.88,0
4882,579,Bangalore,Male,30,6,0,2,1,0,13074.625,0
4883,655,Chennai,Female,35,10,61157.195,1,1,0,4590.83,0
4884,614,Chennai,Male,42,8,70366.87,1,1,1,83294.38,0
4885,678,Chennai,Male,48,2,58466.555,1,1,0,97526.79,1
4886,562,Hyderabad,Male,40,5,82722.52,2,1,0,42893.655,0
4887,711,Chennai,Female,52,5,61902.515,1,1,0,51214.255,0
4888,620,Bangalore,Male,36,0,53774.47,1,1,0,35587.97,0
4889,437,Bangalore,Male,48,9,55817.145,2,0,1,83220.16,0
4890,691,Chennai,Female,40,8,54576.98,3,1,1,74424.38,1
4891,552,Hyderabad,Female,33,4,0,2,1,0,70143.345,0
4892,765,Chennai,Male,33,5,43027.585,2,1,1,52110.25,0
4893,707,Chennai,Female,50,10,49219.115,1,0,0,35389.315,1
4894,764,Hyderabad,Male,28,5,0,2,1,0,32934.14,0
4895,585,Bangalore,Female,31,8,72352.935,2,0,0,85741.28,0
4896,784,Bangalore,Male,30,7,0,2,1,1,71602.205,0
4897,605,Bangalore,Male,40,5,45806.455,1,1,1,14213.92,0
4898,699,Hyderabad,Male,39,2,0,1,1,0,39193.66,0
4899,544,Bangalore,Female,39,7,0,1,0,1,80538.46,0
4900,803,Bangalore,Female,31,9,96061.42,1,1,1,27138.725,1
4901,735,Bangalore,Male,40,7,89952,1,1,1,68590.475,0
4902,673,Bangalore,Male,58,0,89029.03,2,0,1,10531.855,1
4903,652,Bangalore,Male,29,2,88083.28,2,1,1,76105.405,0
4904,694,Bangalore,Male,41,3,78432.1,2,0,0,44445.375,0
4905,741,Bangalore,Female,43,7,0,2,1,1,95267.38,0
4906,590,Hyderabad,Male,29,3,0,2,1,0,41545.175,0
4907,809,Hyderabad,Female,32,3,0,2,0,1,70713.39,0
4908,523,Bangalore,Male,33,2,80794.445,1,1,1,25679.33,0
4909,540,Bangalore,Male,47,2,54674.645,1,1,0,44351.52,1
4910,596,Hyderabad,Female,28,6,0,2,1,0,58348.385,0
4911,597,Bangalore,Female,35,9,0,2,1,1,3578.045,0
4912,407,Hyderabad,Male,36,1,0,1,1,1,24580.56,1
4913,748,Bangalore,Male,59,0,76167.85,1,1,0,63371.665,1
4914,562,Bangalore,Female,50,1,62331.27,1,1,1,32695.23,1
4915,734,Chennai,Female,46,10,45761.02,2,1,1,69417.955,0
4916,710,Bangalore,Male,44,1,0,2,1,1,18077.33,0
4917,539,Hyderabad,Female,38,6,31026.14,1,0,1,29877.57,0
4918,542,Bangalore,Male,31,7,53935.86,1,1,0,62651.32,0
4919,717,Bangalore,Female,35,2,49736.38,2,1,0,47137.36,1
4920,682,Hyderabad,Female,49,10,64019.505,1,1,1,51130.08,0
4921,515,Bangalore,Male,32,2,0,2,1,1,68014.485,0
4922,526,Hyderabad,Female,32,8,57317.315,2,1,0,55057.19,1
4923,702,Bangalore,Male,25,5,28369.235,2,1,1,50221.11,1
4924,651,Chennai,Male,33,2,45177.56,2,0,0,96798.97,0
4925,792,Chennai,Male,35,5,57862.62,2,0,0,935.625,0
4926,817,Chennai,Male,57,3,57163.795,2,1,1,21415.555,0
4927,674,Chennai,Female,35,6,50381.32,1,1,0,91078.43,0
4928,641,Bangalore,Female,39,9,0,1,0,0,75824.33,1
4929,513,Hyderabad,Male,38,7,44519.95,2,1,1,73369.415,0
4930,561,Bangalore,Male,33,1,39414.765,1,1,1,6074.1,0
4931,627,Chennai,Male,29,6,56186.48,1,1,1,59014.545,0
4932,682,Chennai,Male,80,6,61014.575,1,1,1,25391.94,0
4933,683,Bangalore,Female,28,0,78914.56,1,0,0,64945.83,0
4934,420,Chennai,Female,30,1,54188.875,2,1,1,4952.315,0
4935,670,Bangalore,Female,53,2,47753.56,1,1,1,31606.655,0
4936,505,Chennai,Male,42,6,63573.34,1,0,0,68782.935,0
4937,580,Chennai,Male,23,1,66905.89,1,1,0,8592.975,1
4938,577,Bangalore,Male,35,3,60546.235,2,0,1,71891.73,0
4939,773,Chennai,Male,33,10,63489.875,1,0,0,18411.64,0
4940,616,Bangalore,Male,36,5,72117.865,2,0,0,77478.83,1
4941,763,Bangalore,Female,37,0,76291.1,2,0,0,15946.41,0
4942,640,Hyderabad,Male,42,9,86239.075,1,1,0,95542.2,1
4943,592,Bangalore,Male,35,1,63238.71,1,0,0,89859.085,0
4944,528,Hyderabad,Male,42,7,48736.935,2,1,1,79911.58,0
4945,630,Bangalore,Male,52,5,69026.835,1,0,1,57055.485,0
4946,529,Bangalore,Female,30,2,82001.525,2,1,1,30496.615,0
4947,546,Bangalore,Female,46,8,0,1,1,1,33204.005,1
4948,753,Bangalore,Female,61,6,0,2,1,1,68199.45,0
4949,772,Hyderabad,Female,38,4,61243.055,2,1,1,70354.625,0
4950,567,Bangalore,Male,35,1,0,2,0,0,4277.865,0
4951,628,Chennai,Female,44,6,26833.72,1,1,0,57511.47,0
4952,658,Bangalore,Male,19,7,0,2,0,0,93819.17,0
4953,679,Hyderabad,Male,57,9,54663.825,1,1,1,1914.565,0
4954,629,Hyderabad,Male,33,1,60575.525,1,0,0,59678.965,0
4955,731,Hyderabad,Male,41,9,50521.815,1,1,1,96087.76,0
4956,775,Chennai,Male,32,3,41750.83,2,1,0,64420.655,0
4957,660,Hyderabad,Male,32,2,40231.12,1,0,0,75211.175,0
4958,752,Bangalore,Male,38,3,0,1,1,0,94093.525,0
4959,655,Bangalore,Male,36,6,54546.705,2,1,0,887.76,0
4960,543,Hyderabad,Female,45,5,70177.8,1,1,1,42543.39,0
4961,811,Bangalore,Male,41,10,0,2,1,1,1898.895,0
4962,689,Chennai,Male,44,0,65085.41,2,1,0,75428.19,0
4963,531,Bangalore,Female,41,2,0,2,0,1,45268.735,0
4964,515,Bangalore,Male,39,0,54771.145,1,1,1,83185.405,0
4965,466,Bangalore,Female,40,3,16781.975,2,1,0,89497.065,1
4966,782,Bangalore,Male,35,1,74397.585,2,1,1,97840.715,0
4967,611,Bangalore,Male,63,9,0,2,1,1,26638.575,0
4968,621,Chennai,Male,39,8,87063.375,3,1,0,86245.39,1
4969,604,Hyderabad,Male,40,3,0,1,0,0,5909.92,0
4970,655,Hyderabad,Female,34,1,53202.515,1,1,1,41450.125,0
4971,689,Hyderabad,Male,37,2,0,1,1,1,41354.9,0
4972,681,Hyderabad,Male,29,2,64196.645,1,1,1,90296.725,0
4973,643,Chennai,Male,40,2,63920.76,1,1,0,86181.705,0
4974,617,Bangalore,Female,23,4,68647.595,2,1,1,45597.56,0
4975,638,Hyderabad,Female,54,2,77914.11,1,0,1,54493.625,1
4976,743,Bangalore,Male,38,6,0,2,1,0,22132.64,0
4977,828,Chennai,Female,24,7,72175.93,1,1,0,58306.63,0
4978,776,Hyderabad,Male,34,8,53182.645,1,1,1,74263.78,0
4979,540,Chennai,Male,34,7,63900.94,1,0,1,42119.73,0
4980,616,Chennai,Female,44,4,61396.98,1,1,1,31001.02,0
4981,628,Chennai,Male,37,10,56762.92,1,1,0,23022.24,1
4982,667,Hyderabad,Female,22,6,68050.345,2,0,0,84834.665,1
4983,615,Bangalore,Male,29,7,0,2,1,1,78173.42,0
4984,543,Bangalore,Male,29,4,70458.405,1,1,0,78855.59,0
4985,553,Bangalore,Female,30,4,0,2,1,1,44543.7,0
4986,554,Chennai,Male,25,4,60682.695,1,1,1,4371.18,0
4987,684,Hyderabad,Female,35,4,0,1,1,0,58519.48,0
4988,452,Bangalore,Female,34,7,0,2,1,0,82120.835,0
4989,606,Bangalore,Male,46,3,46789.34,2,0,1,68860.28,1
4990,629,Bangalore,Male,39,9,0,1,1,0,53.335,0
4991,659,Hyderabad,Female,32,8,57704.8,1,0,1,769.605,0
4992,493,Bangalore,Female,32,8,45395.845,1,1,1,29829.765,0
4993,794,Bangalore,Female,61,9,61840.66,3,1,0,86793.315,1
4994,554,Bangalore,Female,43,6,46218.43,1,1,0,63016.95,0
4995,796,Chennai,Female,51,9,83597.18,1,1,1,31404.465,1
4996,807,Bangalore,Female,35,4,0,2,0,1,73503.665,0
4997,500,Chennai,Male,43,9,80419.065,2,1,0,98130.82,0
4998,722,Hyderabad,Male,42,1,0,1,1,0,22280.085,1
4999,559,Hyderabad,Female,39,7,72235.385,1,1,1,9458.975,0
5000,584,Hyderabad,Female,37,3,0,2,1,1,2262.7,0
5001,834,Chennai,Female,67,9,65084.635,2,0,1,46556.1,0
5002,754,Hyderabad,Male,34,4,0,2,1,1,4829.205,0
5003,590,Bangalore,Male,42,7,40538.4,2,1,1,91313.625,1
5004,740,Bangalore,Male,35,7,0,1,1,1,6588.7,0
5005,502,Chennai,Female,56,3,50732.655,1,1,0,21784.155,1
5006,733,Bangalore,Male,47,5,0,1,0,1,58915.285,0
5007,755,Chennai,Female,36,0,56932.615,2,1,1,58698.125,0
5008,554,Hyderabad,Female,45,7,43801.675,3,0,1,48464.62,1
5009,534,Bangalore,Male,35,4,60018.98,1,1,0,18137.97,0
5010,656,Hyderabad,Male,32,4,0,2,1,0,58353,0
5011,575,Chennai,Male,48,7,60602.575,4,1,1,84040.265,1
5012,480,Hyderabad,Male,46,8,37704.165,1,1,0,12943.945,1
5013,575,Bangalore,Male,39,5,0,2,1,1,61244.295,0
5014,672,Bangalore,Female,39,3,0,1,1,0,56585.805,1
5015,758,Hyderabad,Female,34,5,0,2,0,0,50182.755,0
5016,682,Bangalore,Male,49,6,60909.42,2,0,1,62075.685,0
5017,501,Bangalore,Female,28,8,0,2,1,0,56332.12,0
5018,746,Chennai,Male,33,6,70903,2,1,1,91747.435,0
5019,556,Bangalore,Female,50,8,30677.07,1,1,0,99405.325,1
5020,823,Chennai,Female,52,4,62477.47,1,0,1,65629.8,1
5021,491,Chennai,Female,67,1,47519.56,1,0,1,58235.57,1
5022,638,Bangalore,Female,28,9,51708.87,1,1,1,7668.2,0
5023,734,Bangalore,Male,44,2,0,2,1,0,49796.64,0
5024,555,Bangalore,Male,39,10,21514.385,1,1,0,85257.105,0
5025,745,Chennai,Female,43,0,59819.105,1,1,1,17132.54,1
5026,728,Bangalore,Male,36,3,61344.755,2,0,0,53488.765,1
5027,626,Bangalore,Male,43,10,0,2,0,0,82143.93,0
5028,681,Chennai,Male,36,8,36589.67,2,1,1,12646.265,0
5029,478,Bangalore,Female,37,4,85956.935,1,1,0,25910.435,1
5030,709,Bangalore,Male,37,5,0,2,1,1,40726.145,0
5031,562,Chennai,Male,32,8,46329.6,2,1,0,677.125,0
5032,769,Chennai,Female,33,7,68619.585,1,1,1,35689.96,1
5033,684,Chennai,Female,45,3,51477.57,2,1,0,77068.665,0
5034,536,Bangalore,Female,60,8,32595.145,1,1,1,32154.245,1
5035,631,Chennai,Female,28,2,48431.76,2,1,1,15806.675,0
5036,657,Hyderabad,Male,33,5,77491.99,1,1,0,13869.005,0
5037,699,Chennai,Male,58,3,53409.825,1,0,1,81785.125,0
5038,606,Hyderabad,Male,37,7,64289.26,1,1,1,96939.255,0
5039,612,Bangalore,Female,62,2,63236.665,1,0,1,73772.825,0
5040,660,Bangalore,Female,37,5,55285.39,2,1,0,97953.295,0
5041,829,Hyderabad,Male,49,7,0,2,0,1,89229.43,0
5042,567,Hyderabad,Male,28,8,0,2,1,0,78062.86,0
5043,850,Bangalore,Female,32,3,0,2,1,1,5579.595,0
5044,712,Hyderabad,Female,43,2,0,2,0,0,22869.47,0
5045,562,Bangalore,Male,29,3,55549.895,2,0,0,70325.095,0
5046,755,Bangalore,Female,28,3,0,3,1,0,2366.97,0
5047,793,Hyderabad,Male,24,3,50456.785,1,0,0,5289.86,0
5048,471,Hyderabad,Male,25,8,0,2,1,1,89827.935,0
5049,707,Bangalore,Male,41,2,8446.795,1,1,1,38751.28,0
5050,784,Hyderabad,Male,37,10,61133.925,1,0,0,72879.965,0
5051,703,Bangalore,Male,31,1,62842.895,1,1,1,28123.36,0
5052,704,Hyderabad,Male,35,8,63698.67,1,1,0,75667.62,0
5053,662,Bangalore,Male,37,0,52635.78,1,0,1,89916.725,0
5054,636,Chennai,Female,27,2,57632.57,1,0,0,95813.925,0
5055,640,Hyderabad,Male,35,4,0,1,0,0,86508.23,0
5056,739,Hyderabad,Male,30,1,0,2,1,1,29234.875,0
5057,767,Chennai,Male,22,2,69771.41,1,0,1,14019.14,0
5058,753,Chennai,Female,45,3,55756.375,3,1,0,79788.375,1
5059,714,Bangalore,Male,36,9,74233.465,2,0,1,75640.48,0
5060,707,Bangalore,Male,28,4,0,2,1,0,69976.97,0
5061,577,Bangalore,Female,34,4,54077.745,1,1,0,52703.895,0
5062,633,Bangalore,Female,41,1,0,2,1,0,28432.81,0
