tweet,label
"Iskcon temple is a lovely place to visit, even with the crowds all around, standing in queue and passing by in the first queue in front of the God... the feeling is great and the aarti time is marvelous... you almost transition to a different sphere... After the temple visit, rest comes as a shopping complex, a lot many shops (will definitely some of the market streets of Bangalore) and even more eatery outlets, where you get all kind of snacks... Some are good like the ones with the paintings, artifacts depicting various Gods... Other than that... cleanliness is to be improved a bit in the crowded eatery areas (can't blame the temple staff as people from all walks of life visit the place)... http://www.tripadvisor.in/ShowUserReviews-g297628-d325162-r318265969-ISKCON_Sri_Radha_Krishna_Chandra_Temple-Bengaluru_Bangalore_Karnataka.html#",0
"Was carried out on a Saturday morning around 10 o'clock, we were able to enter to immediately free. Paying 2 rupees at the entrance deposit the shoes, it goes into barefoot. In the middle of the course and the main hall go up the stairs to the main hall, people of devout Hindus have a prayer, myself you are coming by tourism was quite out of place feeling. Inside the main hall, but is worth of decorations and ceiling paintings are very beautiful at first glance ..., I guess that's it. Excessive expectations is taboo. Not a tourist spot view there until over time. Let's taste the atmosphere of the local Krishna temple. By the way, (it is a little exaggerated and say) dress code there is. I have the will become likely caught, that do not show the shin of the leg regardless of gender. I was wearing a short pants length, but it was me through the last minute. And also to say, in the case of NG if lost to the waist passed the cloth bath towel size, put Could you in. Shoulder can be seen (sleeveless) also, such as it was NG ···",0
excellent piece of fine construction. the only drawback is that one has to walk a lot to reach the temple which is difficult for elderly.,1
"They wanted to take our bags off us which had our cameras and passports. We didn't want to do this, so only ended up looking from a distance. It is also conveniently located to orion mall.",0
One of the best and beautiful ISKCON temples in India. Closing dharsan is highly emotional and eye will make you to cry,1
A very well maintained and beautiful temple of Lord Krishna. The main temple is huge and the prayer hall is very calm and peaceful. Very wonderful place and a must visit for anyone who are in/touring Bangalore. Also the food stalls serve a truly vegetarian food (prasad) which is wonderfully tasty.,1
Visiting this place will definitely refresh your mind and the discipline and cleanliness maintained here is awesome.,1
Let Lord be full of mercy upon me & my beloved son Dharmesh.,1
Beautiful temple and the paintings and architecture is very nice. But I seriously doubt why such massive buildings are required for places of worship. I do not donate at such places because most of the money is used is establishing more buildings and bigger temples.,1
"I don't feel like it is a temple. I felt like a ""forced to visit"" supermarket. Too much sales. Even snacks.. And sadly I saw a dialogue written new free food area that ""if you want to avoid war then believe in Krishna"" I have no idea what they means with that..",0
Here there is a true appreciation of Krishna or Govinda or Keshava or Madhava as called in South India. The temple is near Mahalakshmi metro. Near it is the Orion mall. The temple is closed in the afternoon. The restaurant is good and there is a stage where various activities take place. The place looks very South Indian and also the normal devotion of ISKCON.,1
jay jagannath..,1
One of super place in bangalore,1
ISKCON is A Hindu temple under hare rama Hare Krishna trust. The entire place is filled with rama krishna chants. On Weekends the place gets crowded. Archana tickets worth 300/- for six members will allow you to move in a vip queue which moves faster and you get to stand closer to the sanctum sanctorum. You wil get Prasadam after the small bhajna. Many Hindu holy books are available for sale. Also many sweets and other handicrafts are available for sale. Very pleasant way to spend two three hours.,1
Beautiful architecture. The best iskcon temple in India,1
we are in iskcon today,1
Awesome arrangements for devotees.... Great improvements from the last visit... Double thumbs up,1
Good,1
A must visit place in Bengaluru. Stunning temple complex. Beautiful idols. Better to visit the place when there is le...,1
